"SDU_ID","connect_rs","agreement1","agreement2","agreement3"
150,0,0.000930523725064,0.000930523725064,0.00037033660007
260,0,0.003098897376617,0.003098897376617,0.001010089115683
267,0,0.001805316176656,0.001805316176656,0.001039353110822
296,0,0.003257015409605,0.003257015409605,0.001080017251451
304,0,0.1198598613137,0.1198598613137,0.076263108628844
332,0.416666666666668,0.004180716914125,0.420847383580793,0.418023661245434
339,0.125,0.09406197996082,0.21906197996082,0.178228501488032
340,0.0357142857142857,0.074521389643571,0.110235675357857,0.0890978968567868
375,0.125,0.144492937994519,0.269492937994519,0.220575408868867
376,0.107142857142857,0.205034376200512,0.312177233343369,0.227043135714117
377,0,0.000280419024273,0.000280419024273,0.000190576906909
410,0,0.031253087256607,0.031253087256607,0.017082292723039
411,0.09375,0.182962485601078,0.276712485601078,0.202249343456784
412,0.25,0.945525029197946,1.19552502919795,1.05900575149641
441,0,0.000826791972364,0.000826791972364,0.000237208284392
446,0,0.015127493970454,0.015127493970454,0.00798247722464
447,0,0.208643117955547,0.208643117955547,0.119158332685491
448,0.25,0.674899436794398,0.924899436794398,0.832651377381704
449,0.35,1.02635560547258,1.37635560547258,1.29207401844527
482,0,0.130020906620831,0.130020906620831,0.071373116399559
483,0,0.288628013633193,0.288628013633193,0.191323743375007
484,0.35,0.580092648144409,0.930092648144409,0.901752711575137
485,0.25,0.110711334596397,0.360711334596397,0.325228033223737
514,0,0.003394709648206,0.003394709648206,0.001129521592832
519,0,0.292629137866807,0.292629137866807,0.199322795729975
520,0.166666666666667,0.665975862964886,0.832642529631553,0.728312491097491
521,0.3125,0.106706987045643,0.419206987045643,0.381959888492311
549,0,0.000543812273084,0.000543812273084,0.000189401088928
554,0.05,0.151708950930044,0.201708950930044,0.13756400044661
555,0.0277777777777777,0.419610777348873,0.447388555126651,0.328036863468941
557,0.321428571428573,0.273627775864118,0.595056347292691,0.489432845129674
586,0,0.001456477427603,0.001456477427603,0.000455341857955
588,0.1875,0.000181991958965,0.187681991958965,0.187474563589693
591,0.0357142857142857,0.203784777782408,0.239499063496694,0.173119978115082
592,0.214285714285714,0.704774271642662,0.919059985928376,0.80367683853469
593,0.25,0.011979663396979,0.261979663396979,0.256951198768923
594,0.375,0.01860593642733,0.39360593642733,0.3869900578151
621,0,0.001779243266378,0.001779243266378,0.000689917938368
623,0.277777777777778,0.003286208570327,0.281063986348105,0.278828194925136
624,0.05,0.008776519323857,0.058776519323857,0.053042537323215
626,0.1,0.169107922387156,0.269107922387156,0.208314187095496
627,0,0.4628969809723,0.4628969809723,0.408835055616872
628,0.5,0.00242727908616,0.50242727908616,0.501661316020326
629,0.464285714285715,0.233787748219207,0.698073462504922,0.60670731025714
658,0,0.000584072957375,0.000584072957375,0.000229661773219
660,0.25,0.01993454075353,0.26993454075353,0.253676589068296
661,0,0.000776616343634,0.000776616343634,0.000334015470546
663,0.0416666666666667,0.306150897768454,0.347817564435121,0.251806737115819
664,0.107142857142857,0.726787018481006,0.833929875623863,0.730863875481285
666,0.3,0.243257686597195,0.543257686597195,0.452244293868863
694,0,0.002515047141609,0.002515047141609,0.001043566564329
695,0.333333333333332,0.002189755376446,0.335523088709778,0.334198590530804
696,0.2,0.043110438918746,0.243110438918746,0.20877360218302
699,0.03125,0.32043941177166,0.35168941177166,0.254532120370862
700,0.333333333333332,0.220748689287033,0.554082022620366,0.491759658624921
